,종목명,시장구분,사업연도,업종별 배당률,액면가,주당배당금,시가배당률,배당성향,기말주식수,총배당금액,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액
192,CJ씨푸드,KOSPI,2010,1.54,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
193,CJ씨푸드,KOSPI,2011,1.3,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
194,CJ씨푸드,KOSPI,2012,0.85,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
195,CJ씨푸드,KOSPI,2013,0.86,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
196,CJ씨푸드,KOSPI,2014,0.77,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
197,CJ씨푸드,KOSPI,2015,0.66,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
198,CJ씨푸드,KOSPI,2016,0.94,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
199,CJ씨푸드,KOSPI,2017,0.89,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
200,CJ씨푸드,KOSPI,2018,1.18,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
201,CJ씨푸드,KOSPI,2019,1.39,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
202,CJ씨푸드,KOSPI,2020,1.16,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
203,CJ씨푸드,KOSPI,2021,1.34,500,,,,35930773.0,,3120,30,0.97,3060,3140,3045,56173,174214570,112104011760
204,CJ제일제당,KOSPI,2010,1.54,5000,4000.0,1.9,8.106,12774948.0,55646623400.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
205,CJ제일제당,KOSPI,2011,1.3,5000,1800.0,0.62,15.707,13078897.0,24903269800.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
206,CJ제일제당,KOSPI,2012,0.85,5000,1800.0,0.51,14.098,13085033.0,25353545200.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
207,CJ제일제당,KOSPI,2013,0.86,5000,1800.0,0.7,35.716,13099998.0,25380482200.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
208,CJ제일제당,KOSPI,2014,0.77,5000,2000.0,0.6,20.507,13138298.0,28269751350.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
209,CJ제일제당,KOSPI,2015,0.66,5000,2500.0,0.7,13.949,13158198.0,35384347750.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
210,CJ제일제당,KOSPI,2016,0.94,5000,2500.0,0.7,10.011,13161898.0,35393585250.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
211,CJ제일제당,KOSPI,2017,0.89,5000,3000.0,0.8,10.296,13176748.0,42503583250.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
212,CJ제일제당,KOSPI,2018,1.18,5000,3500.0,1.1,6.067,15054186.0,56147490750.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
213,CJ제일제당,KOSPI,2019,1.39,5000,3500.0,1.4,29.392,15054186.0,56147473200.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
214,CJ제일제당,KOSPI,2020,1.16,5000,4000.0,1.0,8.158,15054186.0,64159067200.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
215,CJ제일제당,KOSPI,2021,1.34,5000,5000.0,1.3,8.985,15054186.0,80182250200.0,403000,4500,1.13,400000,407500,396500,50183,20205514500,6066836958000
216,CJ프레시웨이,KOSDAQ,2010,0.99,1000,100.0,0.9,11.104,10776400.0,998429800.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
217,CJ프레시웨이,KOSDAQ,2011,0.98,1000,200.0,0.8,13.289,10798900.0,2002359600.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
218,CJ프레시웨이,KOSDAQ,2012,1.88,1000,200.0,0.5,18.565,10830800.0,2166160000.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
219,CJ프레시웨이,KOSDAQ,2013,1.58,1000,,,,10849100.0,,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
220,CJ프레시웨이,KOSDAQ,2014,0.79,1000,200.0,0.4,23.278,10863800.0,2172760000.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
221,CJ프레시웨이,KOSDAQ,2015,0.69,1000,200.0,0.2,35.683,11871586.0,2374317200.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
222,CJ프레시웨이,KOSDAQ,2016,0.47,1000,200.0,0.5,-40.594,11871586.0,2374317200.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
223,CJ프레시웨이,KOSDAQ,2017,0.22,1000,200.0,0.5,196.225,11871586.0,2374317200.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
224,CJ프레시웨이,KOSDAQ,2018,0.34,1000,200.0,0.8,14.214,11871586.0,2374317200.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
225,CJ프레시웨이,KOSDAQ,2019,0.38,1000,250.0,0.9,30.958,11871586.0,2967896500.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
226,CJ프레시웨이,KOSDAQ,2020,0.18,1000,,,,11871586.0,,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
227,CJ프레시웨이,KOSDAQ,2021,0.36,1000,300.0,1.04,11.45,11871586.0,3561475800.0,37050,2900,8.49,34150,37350,32850,126100,4499232600,439842261300
228,CMG제약,KOSDAQ,2010,0.36,500,,,,39901375.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
229,CMG제약,KOSDAQ,2011,0.41,500,,,,43693200.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
230,CMG제약,KOSDAQ,2012,0.45,500,,,,66025540.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
231,CMG제약,KOSDAQ,2013,0.4,500,,,,86626866.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
232,CMG제약,KOSDAQ,2014,0.27,500,,,,86626866.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
233,CMG제약,KOSDAQ,2015,0.15,500,,,,88297244.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
234,CMG제약,KOSDAQ,2016,0.18,500,,,,108707244.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
235,CMG제약,KOSDAQ,2017,0.14,500,,,,108887244.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
236,CMG제약,KOSDAQ,2018,0.33,500,,,,108887244.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
237,CMG제약,KOSDAQ,2019,0.3,500,,,,138892244.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
238,CMG제약,KOSDAQ,2020,0.2,500,,,,138892244.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
239,CMG제약,KOSDAQ,2021,0.3,500,,,,138892244.0,,2680,80,3.08,2600,2715,2600,650639,1742844815,372231213920
240,CNH,KOSDAQ,2010,0.8,2500,50.0,4.39,14.256,37200000.0,1570915850.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
241,CNH,KOSDAQ,2011,1.32,2500,50.0,3.89,508.387,37200000.0,1570915850.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
242,CNH,KOSDAQ,2012,1.33,2500,25.0,1.95,-7.985,37200000.0,785457925.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
243,CNH,KOSDAQ,2013,0.94,2500,20.0,1.6,8.801,37200000.0,628366340.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
244,CNH,KOSDAQ,2014,0.89,2500,50.0,3.5,-67.987,37200000.0,1745915850.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
245,CNH,KOSDAQ,2015,0.99,2500,15.0,1.0,21.555,37200000.0,523774755.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
246,CNH,KOSDAQ,2016,1.23,2500,25.0,1.6,27.652,37200000.0,872957925.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
247,CNH,KOSDAQ,2017,0.75,2500,20.0,1.5,25.705,37200000.0,742366340.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
248,CNH,KOSDAQ,2018,1.01,2500,20.0,1.5,99.733,37200000.0,732042000.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
249,CNH,KOSDAQ,2019,1.05,2500,30.0,1.5,6.787,37200000.0,1077751410.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
250,CNH,KOSDAQ,2020,1.04,2500,50.0,2.2,5.907,37200000.0,1739069050.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
251,CNH,KOSDAQ,2021,1.34,2500,20.0,0.8,66.417,37200000.0,692068000.0,1800,10,0.56,1780,1810,1780,8018,14338945,66960000000
252,CNT85,KOSDAQ,2010,0.9,500,,,,11255072.0,,3100,0,0.0,0,0,0,0,0,109591063600
253,CNT85,KOSDAQ,2011,1.12,500,,,,18956586.0,,3100,0,0.0,0,0,0,0,0,109591063600
254,CNT85,KOSDAQ,2012,1.53,500,,,,19146385.0,,3100,0,0.0,0,0,0,0,0,109591063600
255,CNT85,KOSDAQ,2013,1.14,500,,,,19337785.0,,3100,0,0.0,0,0,0,0,0,109591063600
256,CNT85,KOSDAQ,2014,1.01,500,,,,26974408.0,,3100,0,0.0,0,0,0,0,0,109591063600
257,CNT85,KOSDAQ,2015,0.82,500,,,,43554451.0,,3100,0,0.0,0,0,0,0,0,109591063600
258,CNT85,KOSDAQ,2016,0.71,500,,,,48108297.0,,3100,0,0.0,0,0,0,0,0,109591063600
259,CNT85,KOSDAQ,2017,0.22,500,,,,36014118.0,,3100,0,0.0,0,0,0,0,0,109591063600
260,CNT85,KOSDAQ,2018,0.34,500,,,,46163868.0,,3100,0,0.0,0,0,0,0,0,109591063600
261,CNT85,KOSDAQ,2019,0.38,500,,,,46163868.0,,3100,0,0.0,0,0,0,0,0,109591063600
262,CNT85,KOSDAQ,2020,0.18,500,,,,70703912.0,,3100,0,0.0,0,0,0,0,0,109591063600
263,CNT85,KOSDAQ,2021,0.36,500,,,,70703912.0,,3100,0,0.0,0,0,0,0,0,109591063600
264,CS,KOSDAQ,2010,0.9,500,90.0,1.2,20.262,12000000.0,980704260.0,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
265,CS,KOSDAQ,2011,1.12,500,,,,12000000.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
266,CS,KOSDAQ,2012,0.79,500,,,,12000000.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
267,CS,KOSDAQ,2013,0.92,500,,,,12000000.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
268,CS,KOSDAQ,2014,0.71,500,,,,12000000.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
269,CS,KOSDAQ,2015,0.59,500,,,,12000000.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
270,CS,KOSDAQ,2016,0.55,500,,,,17932215.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
271,CS,KOSDAQ,2017,0.26,500,,,,18835150.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
272,CS,KOSDAQ,2018,0.43,500,,,,18835150.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
273,CS,KOSDAQ,2019,0.34,500,,,,18835150.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
274,CS,KOSDAQ,2020,0.28,500,,,,18835150.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
275,CS,KOSDAQ,2021,0.28,500,,,,19411130.0,,2090,5,0.24,2055,2105,2015,76186,157788415,40569261700
276,CSA 코스믹,KOSDAQ,2010,0.84,500,,,,7786000.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
277,CSA 코스믹,KOSDAQ,2011,0.84,500,,,,7786000.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
278,CSA 코스믹,KOSDAQ,2012,0.71,500,,,,8182500.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
279,CSA 코스믹,KOSDAQ,2013,0.67,500,,,,8703118.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
280,CSA 코스믹,KOSDAQ,2014,1.19,500,,,,8703118.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
281,CSA 코스믹,KOSDAQ,2015,0.48,500,,,,13961033.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
282,CSA 코스믹,KOSDAQ,2016,0.56,500,,,,19205147.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
283,CSA 코스믹,KOSDAQ,2017,0.65,500,,,,19747641.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
284,CSA 코스믹,KOSDAQ,2018,1.0,500,,,,19747641.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
285,CSA 코스믹,KOSDAQ,2019,0.74,500,,,,19747641.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
286,CSA 코스믹,KOSDAQ,2020,0.51,500,,,,37072045.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
287,CSA 코스믹,KOSDAQ,2021,0.41,500,,,,37934114.0,,1460,-30,-2.01,1490,1490,1430,29926,43414710,57598741780
288,CS홀딩스,KOSPI,2010,1.31,5000,500.0,0.8,11.021,917288.0,455063500.0,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
289,CS홀딩스,KOSPI,2011,1.48,5000,,,,1154482.0,,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
290,CS홀딩스,KOSPI,2012,1.46,5000,,,,1154482.0,,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
291,CS홀딩스,KOSPI,2013,1.3,5000,,,,1154482.0,,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
292,CS홀딩스,KOSPI,2014,1.08,5000,,,,1154482.0,,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
293,CS홀딩스,KOSPI,2015,0.84,5000,,,,1154482.0,,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
294,CS홀딩스,KOSPI,2016,1.3,5000,500.0,0.62,3.347,1154482.0,573660500.0,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
295,CS홀딩스,KOSPI,2017,,5000,500.0,0.6,4.021,1154482.0,573660500.0,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
296,CS홀딩스,KOSPI,2018,,5000,500.0,0.8,4.538,1154482.0,573660500.0,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
297,CS홀딩스,KOSPI,2019,,5000,500.0,0.9,3.455,1154482.0,573660500.0,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
298,CS홀딩스,KOSPI,2020,,5000,500.0,0.9,4.847,1154482.0,573660500.0,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
299,CS홀딩스,KOSPI,2021,,5000,500.0,0.8,2.696,1154482.0,567910500.0,59500,100,0.17,59600,59600,58800,1570,92840500,68691679000
300,DB,KOSPI,2010,1.31,5000,350.0,1.53,21.64,9106316.0,2832191950.0,786,9,1.16,783,786,761,147003,113727136,158122711338
301,DB,KOSPI,2011,1.48,5000,150.0,1.32,-26.624,9106316.0,1213796550.0,786,9,1.16,783,786,761,147003,113727136,158122711338
302,DB,KOSPI,2012,1.46,5000,100.0,1.7,150.73,18212632.0,1719829200.0,786,9,1.16,783,786,761,147003,113727136,158122711338
303,DB,KOSPI,2013,1.3,5000,,,,18212632.0,,786,9,1.16,783,786,761,147003,113727136,158122711338
304,DB,KOSPI,2014,1.08,5000,0.0,0.0,0.0,18212632.0,0.0,786,9,1.16,783,786,761,147003,113727136,158122711338
305,DB,KOSPI,2015,0.84,5000,,,,18212632.0,,786,9,1.16,783,786,761,147003,113727136,158122711338
306,DB,KOSPI,2016,1.3,500,,,,182126320.0,,786,9,1.16,783,786,761,147003,113727136,158122711338
307,DB,KOSPI,2017,0.81,500,,,,185935843.0,,786,9,1.16,783,786,761,147003,113727136,158122711338
308,DB,KOSPI,2018,1.23,500,,,,201173933.0,,786,9,1.16,783,786,761,147003,113727136,158122711338
309,DB,KOSPI,2019,1.04,500,,,,201173933.0,,786,9,1.16,783,786,761,147003,113727136,158122711338
310,DB,KOSPI,2020,0.68,500,,,,201173933.0,,786,9,1.16,783,786,761,147003,113727136,158122711338
311,DB,KOSPI,2021,0.43,500,,,,201173933.0,,786,9,1.16,783,786,761,147003,113727136,158122711338
312,DB금융스팩8호,KOSDAQ,2010,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
313,DB금융스팩8호,KOSDAQ,2011,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
314,DB금융스팩8호,KOSDAQ,2012,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
315,DB금융스팩8호,KOSDAQ,2013,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
316,DB금융스팩8호,KOSDAQ,2014,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
317,DB금융스팩8호,KOSDAQ,2015,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
318,DB금융스팩8호,KOSDAQ,2016,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
319,DB금융스팩8호,KOSDAQ,2017,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
320,DB금융스팩8호,KOSDAQ,2018,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
321,DB금융스팩8호,KOSDAQ,2019,,,,,,,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
322,DB금융스팩8호,KOSDAQ,2020,1.04,100,,,,6050000.0,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
323,DB금융스팩8호,KOSDAQ,2021,1.34,100,,,,6050000.0,,2130,0,0.0,2135,2135,2115,2358,4990175,12886500000
324,DB금융스팩9호,KOSDAQ,2010,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
325,DB금융스팩9호,KOSDAQ,2011,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
326,DB금융스팩9호,KOSDAQ,2012,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
327,DB금융스팩9호,KOSDAQ,2013,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
328,DB금융스팩9호,KOSDAQ,2014,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
329,DB금융스팩9호,KOSDAQ,2015,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
330,DB금융스팩9호,KOSDAQ,2016,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
331,DB금융스팩9호,KOSDAQ,2017,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
332,DB금융스팩9호,KOSDAQ,2018,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
333,DB금융스팩9호,KOSDAQ,2019,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
334,DB금융스팩9호,KOSDAQ,2020,,,,,,,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
335,DB금융스팩9호,KOSDAQ,2021,1.34,100,,,,4840000.0,,2155,10,0.47,2150,2155,2125,12545,26932495,10430200000
336,DB금융투자,KOSPI,2010,1.75,5000,300.0,4.8,34.041,42446389.0,12434661300.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
337,DB금융투자,KOSPI,2011,3.27,5000,300.0,4.5,31.232,42446389.0,12434662800.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
338,DB금융투자,KOSPI,2012,1.85,5000,50.0,1.0,36.896,42446389.0,2072443800.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
339,DB금융투자,KOSPI,2013,1.82,5000,,,,42446389.0,,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
340,DB금융투자,KOSPI,2014,0.59,5000,100.0,2.6,25.423,42446389.0,4142888900.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
341,DB금융투자,KOSPI,2015,1.7,5000,,,,42446389.0,,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
342,DB금융투자,KOSPI,2016,2.8,5000,,,,42446389.0,,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
343,DB금융투자,KOSPI,2017,1.64,5000,100.0,2.5,26.954,42446389.0,4142888900.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
344,DB금융투자,KOSPI,2018,3.02,5000,250.0,5.5,16.408,42446389.0,10357222250.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
345,DB금융투자,KOSPI,2019,3.15,5000,250.0,5.7,17.737,42446389.0,10357222250.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
346,DB금융투자,KOSPI,2020,3.13,5000,300.0,6.2,11.627,42446389.0,12428666700.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
347,DB금융투자,KOSPI,2021,3.64,5000,500.0,7.4,16.334,42446389.0,20714444500.0,4905,40,0.82,4855,4915,4840,32292,157738420,208199538045
348,DB손해보험,KOSPI,2010,1.39,500,750.0,2.3,20.977,70800000.0,47473755000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
349,DB손해보험,KOSPI,2011,2.3,500,900.0,2.0,20.028,70800000.0,56968506000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
350,DB손해보험,KOSPI,2012,2.33,500,1200.0,2.5,18.841,70800000.0,75958008000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
351,DB손해보험,KOSPI,2013,1.72,500,1000.0,1.8,23.228,70800000.0,63298340000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
352,DB손해보험,KOSPI,2014,1.13,500,1450.0,2.6,21.377,70800000.0,91782593000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
353,DB손해보험,KOSPI,2015,1.79,500,1550.0,2.2,22.793,70800000.0,98112427000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
354,DB손해보험,KOSPI,2016,1.85,500,1650.0,2.6,19.567,70800000.0,104442261000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
355,DB손해보험,KOSPI,2017,1.67,500,2300.0,3.2,21.755,70800000.0,145586182000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
356,DB손해보험,KOSPI,2018,3.16,500,2000.0,2.7,23.541,70800000.0,126596680000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
357,DB손해보험,KOSPI,2019,3.8,500,1500.0,2.7,24.838,70800000.0,94947510000.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
358,DB손해보험,KOSPI,2020,3.27,500,2200.0,4.9,23.542,70800000.0,132095631800.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
359,DB손해보험,KOSPI,2021,3.28,500,3500.0,6.0,24.075,70800000.0,210152141500.0,59600,-800,-1.32,61000,61200,59300,262014,15635187665,4219680000000
360,DB하이텍,KOSPI,2010,0.85,5000,,,,42316902.0,,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
361,DB하이텍,KOSPI,2011,0.98,5000,,,,42779949.0,,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
362,DB하이텍,KOSPI,2012,0.37,5000,,,,44367832.0,,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
363,DB하이텍,KOSPI,2013,0.54,5000,0.0,0.0,0.0,44367832.0,0.0,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
364,DB하이텍,KOSPI,2014,0.88,5000,0.0,0.0,0.0,44367832.0,0.0,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
365,DB하이텍,KOSPI,2015,1.45,5000,0.0,0.0,0.0,44367832.0,0.0,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
366,DB하이텍,KOSPI,2016,1.06,5000,,,,44367832.0,,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
367,DB하이텍,KOSPI,2017,0.97,5000,250.0,2.1,9.951,44367832.0,10963680400.0,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
368,DB하이텍,KOSPI,2018,1.92,5000,250.0,2.4,12.504,44398588.0,10857470650.0,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
369,DB하이텍,KOSPI,2019,2.14,5000,350.0,1.31,14.531,44398588.0,15204861500.0,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
370,DB하이텍,KOSPI,2020,1.4,5000,350.0,0.8,9.16,44398588.0,15207397600.0,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
371,DB하이텍,KOSPI,2021,2.7,5000,450.0,0.63,6.173,44398588.0,19562638100.0,41450,650,1.59,40450,41850,40250,1762128,72653203500,1840321472600
372,DGB금융지주,KOSPI,2010,,,,,,,,7580,80,1.07,7550,7600,7510,234707,1773316500,1282125414140
373,DGB금융지주,KOSPI,2011,,5000,350.0,2.68,89.396,134053154.0,46918603900.0,7580,80,1.07,7550,7600,7510,234707,1773316500,1282125414140
374,DGB금융지주,KOSPI,2012,,5000,330.0,2.29,83.085,134053154.0,44237540820.0,7580,80,1.07,7550,7600,7510,234707,1773316500,1282125414140
375,DGB금융지주,KOSPI,2013,,5000,280.0,1.7,15.754,134053154.0,37534883120.0,7580,80,1.07,7550,7600,7510,234707,1773316500,1282125414140
