종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"012160","영흥","KOSPI",,"1010","-30","-2.88","1045","1045","1010","236347","241473485","102323475720","101310372"
"036000","예림당","KOSDAQ","중견기업부","2290","-15","-0.65","2315","2335","2240","48102","109350240","52748494330","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","1685","-30","-1.75","1735","1735","1675","94656","160000245","55605741400","33000440"
"053280","예스24","KOSDAQ","우량기업부","7510","10","0.13","7500","7690","7470","36129","271239260","187750000000","25000000"
"015360","예스코홀딩스","KOSPI",,"36250","-150","-0.41","36450","36650","36250","1003","36562000","217500000000","6000000"
"122640","예스티","KOSDAQ","벤처기업부","7550","-140","-1.82","7750","7750","7390","110377","830286950","130548023950","17291129"
"900300","오가닉티코스메틱","KOSDAQ","외국기업(소속부없음)","432","-9","-2.04","444","446","424","1272241","550373767","51985596528","120337029"
"045060","오공","KOSDAQ","우량기업부","4040","-20","-0.49","4115","4115","4035","22685","92032650","68445574960","16941974"
"080520","오디텍","KOSDAQ","벤처기업부","6710","220","3.39","6600","7100","6540","410840","2809624250","78819746390","11746609"
"007310","오뚜기","KOSPI",,"454000","4500","1.00","449000","454000","445000","3068","1383757500","1667079374000","3671981"
"039830","오로라","KOSDAQ","우량기업부","9120","50","0.55","9110","9200","9020","52026","472435010","98157556800","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","20100","-300","-1.47","20400","20700","20100","12463","253032500","188267494200","9366542"
"046120","오르비텍","KOSDAQ","중견기업부","7030","-210","-2.90","7380","7400","7010","1173569","8438789790","190293832720","27068824"
"014940","오리엔탈정공","KOSDAQ","우량기업부","3140","-45","-1.41","3230","3230","3130","63621","200373645","143101295540","45573661"
"002630","오리엔트바이오","KOSPI",,"910","2","0.22","908","917","889","594699","534830383","107910534550","118583005"
"065500","오리엔트정공","KOSDAQ","중견기업부","1870","-25","-1.32","1910","1920","1860","172935","324373140","59359245440","31742912"
"271560","오리온","KOSPI",,"96000","0","0.00","98300","98300","95700","92024","8880851300","3795468672000","39536132"
"001800","오리온홀딩스","KOSPI",,"14350","50","0.35","14300","14350","14100","44676","637224000","898961805700","62645422"
"010470","오리콤","KOSDAQ","우량기업부","6640","-360","-5.14","6900","6900","6580","197689","1314584040","79514332000","11975050"
"352910","오비고","KOSDAQ","기술성장기업부","15000","400","2.74","14900","15800","14700","637537","9741417400","171762270000","11450818"
"053980","오상자이엘","KOSDAQ","우량기업부","6690","-10","-0.15","6770","6770","6630","10608","70636890","118733330580","17747882"
"052420","오성첨단소재","KOSDAQ","관리종목(소속부없음)","2150","0","0.00","0","0","0","0","0","155160649600","72167744"
"241790","오션브릿지","KOSDAQ","우량기업부","15000","-150","-0.99","15000","15250","14800","30190","452729950","150039510000","10002634"
"329020","오션스톤","KONEX","일반기업부","1640","-60","-3.53","1900","1950","1640","371","624505","1369649280","835152"
"039200","오스코텍","KOSDAQ","벤처기업부","29300","1300","4.64","27800","29700","27650","457464","13293953000","885051182500","30206525"
"226400","오스테오닉","KOSDAQ","기술성장기업부","3260","-30","-0.91","3270","3325","3225","60844","198158160","55874294040","17139354"
"031510","오스템","KOSDAQ","중견기업부","2145","-25","-1.15","2185","2190","2135","86374","185973720","60060000000","28000000"
"048260","오스템임플란트","KOSDAQ","투자주의환기종목(소속부없음)","107600","5900","5.80","102300","107800","101500","246584","26061833700","1537143149200","14285717"
"138080","오이솔루션","KOSDAQ","우량기업부","29000","250","0.87","28500","29350","28450","35749","1032482600","308098755000","10624095"
"080580","오킨스전자","KOSDAQ","벤처기업부","23400","0","0.00","23750","23750","23200","19012","444171950","413695573200","17679298"
"067170","오텍","KOSDAQ","우량기업부","8890","100","1.14","8850","8920","8800","27665","245917780","136831368450","15391605"
"353590","오토앤","KOSDAQ","중견기업부","13850","400","2.97","13500","13950","13100","483580","6611139950","178326644500","12875570"
"173130","오파스넷","KOSDAQ","중견기업부","5140","30","0.59","5080","5140","4955","170631","861816120","60962610200","11860430"
"049480","오픈베이스","KOSDAQ","중견기업부","3480","55","1.61","3450","3540","3450","343091","1197412670","109349892840","31422383"
"309930","오하임아이엔티","KOSDAQ","벤처기업부","4030","-60","-1.47","4090","4140","3980","105617","423666830","85510240660","21218422"
"244460","올리패스","KOSDAQ","기술성장기업부","7700","60","0.79","7640","7940","7600","72672","564799140","210374572100","27321373"
"226950","올릭스","KOSDAQ","기술성장기업부","23200","1800","8.41","21550","23450","21500","90888","2060902750","317913312000","13703160"
"057540","옴니시스템","KOSDAQ","중견기업부","2560","-70","-2.66","2605","2630","2545","1329433","3425082380","118910348800","46449355"
"082210","옵트론텍","KOSDAQ","중견기업부","6290","10","0.16","6380","6450","6270","86030","545620860","154004014050","24483945"
"109080","옵티시스","KOSDAQ","벤처기업부","15400","-200","-1.28","15650","15850","15400","30648","476377350","86794400000","5636000"
"153710","옵티팜","KOSDAQ","기술성장기업부","9240","-230","-2.43","9600","9600","9220","43045","402707810","135550411920","14669958"
"321820","와이더플래닛","KOSDAQ","기술성장기업부","11300","-200","-1.74","11500","11500","11200","15258","172636700","78063586600","6908282"
"122990","와이솔","KOSDAQ","우량기업부","10450","-100","-0.95","10500","10550","10450","41307","433406550","294553533450","28186941"
"232140","와이아이케이","KOSDAQ","우량기업부","5250","-60","-1.13","5310","5350","5220","140596","740240810","430738087500","82045350"
"065530","와이어블","KOSDAQ","중견기업부","3500","-80","-2.23","3580","3795","3475","4144880","15110405405","185010000000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","10150","-100","-0.98","10250","10350","10050","99190","1006192100","184726538850","18199659"
"155650","와이엠씨","KOSDAQ","우량기업부","7050","30","0.43","7120","7130","6980","13772","96649050","140819223900","19974358"
"273640","와이엠텍","KOSDAQ","벤처기업부","17700","-250","-1.39","18000","18250","17600","38985","692784350","194098200000","10966000"
"251370","와이엠티","KOSDAQ","우량기업부","20900","-100","-0.48","21050","21150","20500","26410","547614050","315603313300","15100637"
"066430","와이오엠","KOSDAQ","중견기업부","2545","15","0.59","2550","2570","2500","58549","148248855","41764381470","16410366"
"193250","와이제이엠게임즈","KOSDAQ","중견기업부","2770","-10","-0.36","2800","2840","2700","836245","2315174845","158744708430","57308559"
"273060","와이즈버즈","KOSDAQ","중견기업부","1545","-40","-2.52","1590","1590","1545","74264","115601265","77945202105","50449969"
"019210","와이지-원","KOSDAQ","중견기업부","8400","-100","-1.18","8570","8570","8380","74646","630125680","256820079600","30573819"
"122870","와이지엔터테인먼트","KOSDAQ","벤처기업부","54600","-1100","-1.97","55700","55700","53300","197360","10661817300","1015695899400","18602489"
"011690","와이투솔루션","KOSPI",,"2440","0","0.00","0","0","0","0","0","388534954280","159235637"
"332570","와이팜","KOSDAQ","중견기업부","5170","0","0.00","5170","5190","5150","10119","52283620","192020810520","37141356"
"079000","와토스코리아","KOSDAQ","중견기업부","6610","-100","-1.49","6740","6740","6600","17463","116176510","47592000000","7200000"
"070960","용평리조트","KOSPI",,"4805","-55","-1.13","4845","4865","4790","34368","165327750","231280665065","48133333"
"316140","우리금융지주","KOSPI",,"14650","50","0.34","14650","14700","14350","2109254","30727538750","10666087042850","728060549"
"032820","우리기술","KOSDAQ","벤처기업부","2365","25","1.07","2510","2545","2345","13507952","32803411135","346339806945","146443893"
"041190","우리기술투자","KOSDAQ","우량기업부","6650","80","1.22","6650","6690","6510","614551","4063891910","558600000000","84000000"
"115440","우리넷","KOSDAQ","벤처기업부","10100","340","3.48","9840","10600","9800","729618","7386402080","98561082300","9758523"
"046970","우리로","KOSDAQ","벤처기업부","2205","360","19.51","1860","2395","1835","20362785","43880172860","70669442970","32049634"
"082850","우리바이오","KOSDAQ","중견기업부","3920","35","0.90","3915","3975","3895","261373","1026225220","187197945760","47754578"
"215360","우리산업","KOSDAQ","우량기업부","17550","150","0.86","17300","17650","17300","13166","230612250","160269460650","9132163"
"072470","우리산업홀딩스","KOSDAQ","중견기업부","4485","-30","-0.66","4535","4645","4455","42968","193001985","84709724385","18887341"
"073560","우리손에프앤지","KOSDAQ","우량기업부","2710","-20","-0.73","2785","2790","2635","8084258","21937342935","187634012530","69237643"
"037400","우리엔터프라이즈","KOSDAQ","중견기업부","3165","90","2.93","3090","3175","3025","212762","659149910","82996890090","26223346"
"153490","우리이앤엘","KOSDAQ","우량기업부","1625","5","0.31","1625","1635","1610","118210","191156750","83655000000","51480000"
"010050","우리종금","KOSPI",,"859","27","3.25","832","859","831","922629","775173364","750940725754","874203406"
"101170","우림피티에스","KOSDAQ","벤처기업부","5930","-490","-7.63","6290","6300","5900","1666384","10023192370","80055000000","13500000"
"006980","우성","KOSPI",,"31150","-900","-2.81","31700","31700","30500","41311","1276176000","96253500000","3090000"
"066590","우수AMS","KOSDAQ","중견기업부","4820","-350","-6.77","5130","5200","4820","2974214","14739179700","173111432700","35915235"
"017370","우신시스템","KOSPI",,"3000","-5","-0.17","3045","3045","2990","65711","198101820","54942162000","18314054"
"103840","우양","KOSDAQ","중견기업부","5070","20","0.40","5060","5120","5000","101984","516789630","72288060000","14258000"
"046940","우원개발","KOSDAQ","우량기업부","4815","-85","-1.73","4805","4905","4805","56156","271399365","87027995250","18074350"
"215380","우정바이오","KOSDAQ","벤처기업부","4935","135","2.81","4800","5130","4800","55792","279365665","63527445660","12872836"
"065680","우주일렉트로","KOSDAQ","우량기업부","31400","1650","5.55","30050","31450","29350","105890","3275958700","311934508000","9934220"
"105840","우진","KOSPI",,"12950","-850","-6.16","14150","14400","12900","3087734","41829270150","263190801300","20323614"
"018620","우진비앤지","KOSDAQ","중견기업부","2345","30","1.30","2370","2440","2280","1469470","3477435145","67745392085","28889293"
"010400","우진아이엔에스","KOSPI",,"7570","10","0.13","7660","7750","7560","4903","37250320","57698540000","7622000"
"049800","우진플라임","KOSPI",,"4570","-10","-0.22","4580","4580","4495","39301","177506505","91400000000","20000000"
"016880","웅진","KOSPI",,"2020","10","0.50","2010","2050","1960","1189631","2382758110","161452701600","79927080"
"095720","웅진씽크빅","KOSPI",,"3005","-10","-0.33","3020","3025","2950","209999","627777295","347095484925","115505985"
"005820","원림","KOSPI",,"24700","0","0.00","24850","25100","24550","3221","79849450","56759859000","2297970"
"307280","원바이오젠","KOSDAQ","벤처기업부","2045","30","1.49","2015","2045","1995","139942","282082095","74549264360","36454408"
"053080","원방테크","KOSDAQ","우량기업부","12600","-200","-1.56","12950","13350","12600","404442","5257280150","163797568200","12999807"
"032940","원익","KOSDAQ","벤처기업부","4545","30","0.66","4520","4630","4520","26669","122405995","82688230350","18193230"
"240810","원익IPS","KOSDAQ","우량기업부","41200","150","0.37","40950","41650","40400","246499","10075286950","2022256721200","49083901"
"074600","원익QnC","KOSDAQ","우량기업부","34100","-650","-1.87","35150","35250","33800","295889","10150722350","896420800000","26288000"
"104830","원익머트리얼즈","KOSDAQ","우량기업부","40600","150","0.37","40450","40800","39500","64252","2579581850","511884800000","12608000"
"014190","원익큐브","KOSDAQ","우량기업부","3390","100","3.04","3290","3430","3275","737753","2486920115","120005681340","35399906"
"131390","원익피앤이","KOSDAQ","우량기업부","29550","-100","-0.34","29800","29800","29250","84124","2474628500","437898790500","14818910"
