번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"1550","101730","위메이드맥스","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"8505234",
"1551","123420","위메이드플레이","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"9569842",
"1552","065370","위세아이텍","KOSDAQ","2019","12","-",,,"500","50","0.39","6.377","3400000","170000000"
"1553","140660","위월드","KONEX","2019","12","-",,,"500",,,,"2487252",
"1554","038620","위즈코프","KOSDAQ","2019","12","유통","0.38",,"500",,,,"38830772",
"1555","299900","위지윅스튜디오","KOSDAQ","2019","12","오락·문화","0.22",,"500",,,,"9213507",
"1556","036090","위지트","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"74865715",
"1557","136540","윈스","KOSDAQ","2019","12","소프트웨어","0.75",,"500","350","2.7","25.736","12139563","3856008100"
"1558","320000","윈텍","KOSDAQ","2019","12","-",,,"100",,,,"3401000",
"1559","097800","윈팩","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"37250885",
"1560","192390","윈하이텍","KOSDAQ","2019","12","금속","1.3",,"500",,,,"10263086",
"1561","313760","윌링스","KOSDAQ","2019","12","일반전기전자","0.5",,"500","80","0.7","12.588","4862000","388960000"
"1562","008600","윌비스","KOSPI","2019","12","유통업","1.67",,"1000",,,,"61210519",
"1563","900340","윙입푸드","KOSDAQ","2019","12","금융","1.05",,"무액면","45.75","3.18","9.23","43298056","1848595306"
"1564","033270","유나이티드","KOSPI","2019","12","의약품","0.21",,"500","330","1.8","15.83","16231822","4893982170"
"1565","064510","유네코","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"13361083",
"1566","014830","유니드","KOSPI","2019","12","화학","1.96",,"5000","1200","2.5","15.812","8889843","10667811600"
"1567","036200","유니셈","KOSDAQ","2019","12","반도체","0.85",,"500","50","0.96","6.918","30664223","1470802650"
"1568","018000","유니슨","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"93600606",
"1569","000910","유니온","KOSPI","2019","12","비금속광물","3.32",,"500","100","2.5","-11.563","15611619","1461161900"
"1570","047400","유니온머티리얼","KOSPI","2019","12","비금속광물","3.32",,"500","50","2.2","92.552","42000000","2100000000"
"1571","203450","유니온커뮤니티","KOSDAQ","2019","12","일반전기전자","0.5",,"500","70","2.5","22.997","14679007","941056060"
"1572","011330","유니켐","KOSPI","2019","12","기타제조업",,,"500",,,,"66602497",
"1573","077500","유니퀘스트","KOSPI","2019","12","유통업","1.67",,"500","150","2.3","17.808","27237225","3997666800"
"1574","011320","유니크","KOSDAQ","2019","12","운송장비·부품","0.41",,"500","12","0.2","5.474","19320695","228166980"
"1575","086390","유니테스트","KOSDAQ","2019","12","반도체","0.85",,"500","250","1.8","20.027","21134126","5090788750"
"1576","241690","유니테크노","KOSDAQ","2019","12","운송장비·부품","0.41",,"500",,,,"11927520",
"1577","142210","유니트론텍","KOSDAQ","2019","12","유통","0.38",,"500","100","1.5","41.624","10325791","1030601800"
"1578","121060","유니포인트","KONEX","2019","12","-",,,"500",,,,"5981670",
"1579","048430","유라테크","KOSDAQ","2019","12","일반전기전자","0.5",,"500","100","1.6","49.494","11520000","1145295200"
"1580","206650","유바이오로직스","KOSDAQ","2019","12","제약","0.3",,"500",,,,"26792493",
"1581","089850","유비벨록스","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"7115697",
"1582","032620","유비케어","KOSDAQ","2019","12","소프트웨어","0.75",,"500","40","0.71","27.672","52197139","2029705680"
"1583","264450","유비쿼스","KOSDAQ","2019","12","통신장비","0.34",,"500","450","1.6","20.691","5123955","2304787950"
"1584","078070","유비쿼스홀딩스","KOSDAQ","2019","12","금융","1.05",,"500","130","0.7","15.43","18696628","2146678820"
"1585","002920","유성기업","KOSPI","2019","12","운수장비","1.7",,"500","200","7.34","24.78","25947500","5129500000"
"1586","024800","유성티엔에스","KOSDAQ","2019","12","운송","1.35",,"500","15","0.5","1.627","27213580","353410440"
"1587","000700","유수홀딩스","KOSPI","2019","12","서비스업","1.04",,"2500",,,,"26041812",
"1588","054930","유신","KOSDAQ","2019","12","기타서비스","0.64",,"5000",,,,"3000000",
"1589","069330","유아이디","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"11887792",
"1590","049520","유아이엘","KOSDAQ","2019","12","IT부품","0.62",,"500","400","7.4","101.992","21784936","8393974400"
"1591","367460","유안타제7호스팩","KOSDAQ","2019","12","-",,,,,,,,
"1592","367480","유안타제8호스팩","KOSDAQ","2019","12","-",,,,,,,,
"1593","003470","유안타증권","KOSPI","2019","12","증권","3.15",,"5000",,,,"199596576",
"1594","263770","유에스티","KOSDAQ","2019","12","금속","1.3",,"100",,,,"23700172",
"1595","337840","유엑스엔","KONEX","2019","12","-",,,"500",,,,"2861680",
"1596","072130","유엔젤","KOSPI","2019","12","서비스업","1.04",,"500",,,,"13195454",
"1597","000220","유유제약","KOSPI","2019","12","의약품","0.21",,"1000","210","1.9","27.313","6368587","1519439680"
"1598","388720","유일로보틱스","KOSDAQ","2019","12","-",,,,,,,,
"1599","340930","유일에너테크","KOSDAQ","2019","12","-",,,,,,,,
"1600","023410","유진기업","KOSDAQ","2019","12","비금속","0.8",,"500","150","3.01","56.047","77310863","10986378600"
"1601","056080","유진로봇","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"37512152",
"1602","373340","유진스팩6호","KOSDAQ","2019","12","-",,,,,,,,
"1603","388800","유진스팩7호","KOSDAQ","2019","12","-",,,,,,,,
"1604","413630","유진스팩8호","KOSDAQ","2019","12","-",,,,,,,,
"1605","001200","유진증권","KOSPI","2019","12","증권","3.15",,"5000","70","3","16.399","96866418","6778740150"
"1606","084370","유진테크","KOSDAQ","2019","12","반도체","0.85",,"500","230","1.5","47.61","22916042","5145645790"
"1607","178780","유테크","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"24568771",
"1608","221800","유투바이오","KONEX","2019","12","-",,,"500",,,,"1900510",
"1609","179900","유티아이","KOSDAQ","2019","12","IT부품","0.62",,"500","100","0.6","31.647","15864895","1556407300"
"1610","263050","유틸렉스","KOSDAQ","2019","12","제약","0.3",,"500",,,,"7305255",
"1611","000100","유한양행","KOSPI","2019","12","의약품","0.21",,"5000","2000","0.8","64.955","12777115","23781389400"
"1612","003460","유화증권","KOSPI","2019","12","증권","3.15",,"5000","600","4.66","120.818","11340483","7517304700"
"1613","191410","육일씨엔에쓰","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"9363022",
"1614","008730","율촌화학","KOSPI","2019","12","화학","1.96",,"500","500","3.5","68.087","24800000","12400000000"
"1615","072770","율호","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"35957518",
"1616","008250","이건산업","KOSPI","2019","12","종이목재","2.57",,"5000","200","2.8","210.61","10952635","2141905400"
"1617","039020","이건홀딩스","KOSDAQ","2019","12","금융","1.05",,"1000","70","2.6","31.08","22584709","1515482920"
"1618","025820","이구산업","KOSPI","2019","12","철강금속","3.04",,"500","30","1.7","-29.858","33442000","1003223670"
"1619","067920","이글루","KOSDAQ","2019","12","소프트웨어","0.75",,"500","140","3.2","68.652","10996119","1360004380"
"1620","044960","이글벳","KOSDAQ","2019","12","유통","0.38",,"500","20","0.3","19.927","12641883","245497940"
"1621","303530","이노뎁","KOSDAQ","2019","12","-",,,,,,,,
"1622","302430","이노메트리","KOSDAQ","2019","12","기계·장비","0.86",,"500","400","1.3","41.704","4825108","1930043200"
"1623","279060","이노벡스","KONEX","2019","12","-",,,"100",,,,"6079167",
"1624","214320","이노션","KOSPI","2019","12","서비스업","1.04",,"500","1500","2.1","31.724","20000000","30000000000"
"1625","073490","이노와이어리스","KOSDAQ","2019","12","통신장비","0.34",,"500","250","0.8","11.414","6002500","1500625000"
"1626","215790","이노인스트루먼트","KOSDAQ","2019","12","통신장비","0.34",,"500",,,,"20283149",
"1627","344860","이노진","KONEX","2019","12","-",,,,,,,,
"1628","246960","이노테라피","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"5044184",
"1629","088390","이녹스","KOSDAQ","2019","12","운송장비·부품","0.41",,"500",,,,"9350844",
"1630","272290","이녹스첨단소재","KOSDAQ","2019","12","IT부품","0.62","0.03","500",,,,"9232420",
"1631","053350","이니텍","KOSDAQ","2019","12","소프트웨어","0.75",,"500","20","0.4","-5.122","19790916","387832720"
"1632","041520","이라이콤","KOSDAQ","2019","12","IT부품","0.62",,"500","100","1.8","-207.976","12188730","1218739600"
"1633","264850","이랜시스","KOSDAQ","2019","12","일반전기전자","0.5",,"100","40","2","94.737","27051812","1036420880"
"1634","054210","이랜텍","KOSDAQ","2019","12","IT부품","0.62",,"500","100","1.8","18.165","21985432","2198543200"
"1635","164060","이루다","KOSDAQ","2019","12","-",,,,,,,,
"1636","065440","이루온","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"27275020",
"1637","139480","이마트","KOSPI","2019","12","유통업","1.67",,"5000","2000","1.5","24.093","27875819","53928358000"
"1638","115610","이미지스","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"7669128",
"1639","349720","이베스트스팩5호","KOSDAQ","2019","12","-",,,,,,,,
"1640","078020","이베스트투자증권","KOSDAQ","2019","12","금융","1.05",,"5000","345","5.5","33.743","55481190","17389963740"
"1641","131400","이브이첨단소재","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"20839763",
"1642","208850","이비테크","KONEX","2019","12","-",,,"1000",,,,"2256250",
"1643","351330","이삭엔지니어링","KOSDAQ","2019","12","-",,,,,,,,
"1644","080010","이상네트웍스","KOSDAQ","2019","12","인터넷","0.68",,"500","100","1.4","7.852","9015000","894756100"
"1645","379390","이성씨엔아이","KONEX","2019","12","-",,,,,,,,
"1646","086890","이수앱지스","KOSDAQ","2019","12","제약","0.3",,"500",,,,"26625292",
"1647","007660","이수페타시스","KOSPI","2019","12","전기전자","2.14",,"1000",,,,"41268398",
"1648","005950","이수화학","KOSPI","2019","12","화학","1.96",,"5000","400","3.7","-30.717","15278000","5809764800"
"1649","015020","이스타코","KOSPI","2019","12","서비스업","1.04",,"500",,,,"42851600",
"1650","047560","이스트소프트","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"9899400",
"1651","900110","이스트아시아홀딩스","KOSDAQ","2019","12","금융","1.05",,"무액면",,,,"109000686",
"1652","093230","이아이디","KOSPI","2019","12","유통업","1.67",,"200",,,,"548342542",
"1653","341310","이앤에치","KONEX","2019","12","-",,,"100",,,,"17293400",
"1654","101360","이엔드디","KOSDAQ","2019","12","-",,,"500",,,,"6140000",
"1655","102710","이엔에프테크놀로지","KOSDAQ","2019","12","화학","0.74",,"500","150","0.5","4.567","14227836","2134175400"
"1656","066980","이엔코퍼레이션","KOSDAQ","2019","12","디지털컨텐츠","0.37",,"500",,,,"158418281",
"1657","074610","이엔플러스","KOSPI","2019","12","기계","1.84",,"500",,,,"35097990",
"1658","063760","이엘피","KOSDAQ","2019","12","반도체","0.85",,"500","120","1.05","13.967","4910500","569003400"
"1659","123570","이엠넷","KOSDAQ","2019","12","기타서비스","0.64",,"500","30","0.86","8.254","22276078","668282340"
"1660","083470","이엠앤아이","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"24704729",
"1661","095190","이엠코리아","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"36332704",
"1662","091120","이엠텍","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"16060936",
"1663","232530","이엠티","KONEX","2019","12","-",,,"500",,,,"10044804",
"1664","102460","이연제약","KOSPI","2019","12","의약품","0.21",,"500","350","2.3","97.386","16770000","5784756250"
"1665","039030","이오테크닉스","KOSDAQ","2019","12","반도체","0.85",,"500","150","0.2","15.596","12319550","1847504700"
"1666","294090","이오플로우","KOSDAQ","2019","12","-",,,,,,,,
"1667","088290","이원컴포텍","KOSDAQ","2019","12","운송장비·부품","0.41",,"500",,,,"14247866",
"1668","084680","이월드","KOSPI","2019","12","서비스업","1.04",,"1000",,,,"90509897",
"1669","181340","이즈미디어","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"7045100",
"1670","353810","이지바이오","KOSDAQ","2019","12","-",,,,,,,,
"1671","377330","이지트로닉스","KOSDAQ","2019","12","-",,,,,,,,
"1672","035810","이지홀딩스","KOSDAQ","2019","12","음식료·담배","0.93",,"500","50","1.03","-18.39","57927351","2896367550"
"1673","160600","이큐셀","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"30136203",
"1674","092130","이크레더블","KOSDAQ","2019","12","기타서비스","0.64",,"500","740","3.9","65.282","12043600","8912264000"
"1675","096040","이트론","KOSDAQ","2019","12","정보기기","1.13",,"200",,,,"349598748",
"1676","134060","이퓨쳐","KOSDAQ","2019","12","출판·매체복제","0.4",,"500",,,,"4769250",
"1677","001840","이화공영","KOSDAQ","2019","12","건설","1.97",,"500","10","0.22","73.895","19805760","198037660"
"1678","000760","이화산업","KOSPI","2019","12","유통업","1.67",,"5000",,,,"2800000",
"1679","024810","이화전기","KOSDAQ","2019","12","IT부품","0.62",,"200",,,,"718312032",
"1680","014990","인디에프","KOSPI","2019","12","섬유의복","1.32",,"500",,,,"58932995",
"1681","041830","인바디","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500","140","0.6","9.126","13683782","1862257880"
"1682","352940","인바이오","KOSDAQ","2019","12","-",,,,,,,,
"1683","101140","인바이오젠","KOSPI","2019","12","유통업","1.67",,"500",,,,"39661591",
"1684","216400","인바이츠바이오코아","KONEX","2019","12","-",,,"500",,,,"6905676",
"1685","079950","인베니아","KOSDAQ","2019","12","기계·장비","0.86",,"500",,,,"23200000",
"1686","277410","인산가","KOSDAQ","2019","12","음식료·담배","0.93",,"100","30","1.6","25.172","26507851","793912350"
"1687","060150","인선이엔티","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"38391282",
"1688","033230","인성정보","KOSDAQ","2019","12","컴퓨터서비스","0.68",,"500",,,,"19158271",
"1689","006490","인스코비","KOSPI","2019","12","통신업","3.55",,"500",,,,"97236911",
"1690","037330","인지디스플레","KOSDAQ","2019","12","IT부품","0.62",,"500","75","3.6","38.461","43885224","3290364450"
"1691","023800","인지컨트롤스","KOSPI","2019","12","운수장비","1.7",,"500","100","2.08","-18.582","15160128","1451962800"
"1692","034590","인천도시가스","KOSPI","2019","12","전기가스업","0.67",,"5000","1250","4.2","48.118","4374754","5152498750"
"1693","211050","인카금융서비스","KOSDAQ","2019","12","-",,,"500",,,,"4493990",
"1694","083640","인콘","KOSDAQ","2019","12","통신장비","0.34",,"200",,,,"79345898",
"1695","216050","인크로스","KOSDAQ","2019","12","기타서비스","0.64",,"500",,,,"8056777",
"1696","049070","인탑스","KOSDAQ","2019","12","IT부품","0.62",,"500","250","2","7.121","17200000","4300000000"
"1697","119610","인터로조","KOSDAQ","2019","12","의료·정밀기기","0.5","0.03","500","300","1.1","18.936","11344520","3324186000"
"1698","129260","인터지스","KOSPI","2019","12","운수창고업","1.02",,"500",,,,"29747874",
"1699","051370","인터플렉스","KOSDAQ","2019","12","IT부품","0.62",,"500",,,,"23327472",
"1700","064290","인텍플러스","KOSDAQ","2019","12","반도체","0.85",,"500",,,,"12524962",
"1701","189300","인텔리안테크","KOSDAQ","2019","12","일반전기전자","0.5",,"500","100","0.3","9.152","7540502","733190100"
"1702","150840","인트로메딕","KOSDAQ","2019","12","의료·정밀기기","0.5",,"500",,,,"23478580",
"1703","048530","인트론바이오","KOSDAQ","2019","12","제약","0.3",,"500",,,,"30010745",
"1704","023810","인팩","KOSPI","2019","12","운수장비","1.7",,"500","120","3.2","-24.707","10000000","1200000000"
"1705","175140","인포마크","KOSDAQ","2019","12","통신장비","0.34",,"500",,,,"3653256",
"1706","115310","인포바인","KOSDAQ","2019","12","통신서비스","0.97",,"500","900","4.1","21.773","3192883","1958267700"
"1707","039290","인포뱅크","KOSDAQ","2019","12","통신서비스","0.97",,"500","10","0.2","7.161","8693978","84430090"
"1708","071200","인피니트헬스케어","KOSDAQ","2019","12","소프트웨어","0.75",,"500",,,,"24396458",
"1709","101930","인화정공","KOSDAQ","2019","12","운송장비·부품","0.41",,"500",,,,"9331705",
"1710","249420","일동제약","KOSPI","2019","12","의약품","0.21",,"1000",,,,"22670452",
"1711","000230","일동홀딩스","KOSPI","2019","12","기타금융",,,"1000","100","0.9","-2.692","11002587","1075627200"
